order_id,order_date,user_id,is_prime_member,seller_id,seller_type,seller_plan,city,city_tier,category,quantity,order_value,fulfillment_type,referral_fee,fba_fee,closing_fee,shipping_fee,total_amazon_fees,gst_on_fees,seller_payout,payment_method,payment_status,delivery_days,delivery_status,refund_status,refund_amount,fraud_flag,leakage_type,leakage_amount
AMZ-IN-409618,13-12-2024 12:24,CUST-003003,0,AMZ-SEL-00393,Reseller,Professional,Visakhapatnam,Tier 3,Automotive,2,2899.46,Easy Ship,289.95,0,12,100,401.95,72.35,2497.51,Credit Card,success,10,returned,processed,2899.46,0,,0
AMZ-IN-409619,02-09-2024 18:51,CUST-002209,1,AMZ-SEL-01349,D2C Brand,Professional,Mumbai,Tier 1,Fashion & Apparel,3,5027.84,Self Ship,754.18,0,8,0,762.18,137.19,4265.66,Credit Card,success,5,delivered,processed,3536.64,0,,0
AMZ-IN-409620,15-01-2024 12:38,CUST-000158,0,AMZ-SEL-01396,Distributor,Individual,Bangalore,Tier 1,Electronics,1,21053.27,Self Ship,1684.26,0,2,0,1686.26,303.53,19367.01,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409621,19-10-2024 15:41,CUST-002530,0,AMZ-SEL-01923,Reseller,Individual,Kochi,Tier 2,Books & Media,1,1394.31,Easy Ship,55.77,0,12,50,117.77,21.2,1276.54,Net Banking,success,2,delivered,no,0,0,,0
AMZ-IN-409622,16-12-2024 14:30,CUST-000637,1,AMZ-SEL-00050,Brand/Manufacturer,Professional,Chennai,Tier 1,Electronics,3,85565.86,Self Ship,6845.27,0,8,0,6853.27,1233.59,78712.59,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409623,21-11-2024 14:38,CUST-000757,1,AMZ-SEL-00821,Distributor,Individual,Pune,Tier 1,Electronics,2,45128,Easy Ship,3610.24,0,8,100,3718.24,669.28,41409.76,COD,success,3,delivered,no,0,0,,0
AMZ-IN-409624,19-01-2024 11:42,CUST-003783,0,AMZ-SEL-00927,Reseller,Individual,Ahmedabad,Tier 2,Electronics,2,51512.43,FBA,4120.99,110,18,0,4248.99,764.82,47263.44,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409625,06-06-2024 11:07,CUST-004180,1,AMZ-SEL-00964,Reseller,Individual,Hyderabad,Tier 1,Electronics,1,23885.63,FBA,1910.85,55,12,0,1977.85,356.01,21907.78,Credit Card,success,1,delivered,no,0,1,,0
AMZ-IN-409626,03-04-2024 11:29,CUST-000072,0,AMZ-SEL-00402,D2C Brand,Professional,Hyderabad,Tier 1,Toys & Baby,1,2233.68,Self Ship,268.04,0,5,0,273.04,49.15,1960.64,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409627,21-12-2024 15:55,CUST-003749,1,AMZ-SEL-00561,Distributor,Individual,Pune,Tier 1,Home & Kitchen,1,3258.06,Easy Ship,325.81,0,8,75,408.81,73.59,2849.25,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409628,19-05-2024 14:40,CUST-003154,0,AMZ-SEL-00880,Brand/Manufacturer,Professional,Nagpur,Tier 2,Fashion & Apparel,2,5636.24,FBA,845.44,58,8,0,911.44,164.06,4724.8,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409629,06-02-2024 07:09,CUST-002936,0,AMZ-SEL-00529,Brand/Manufacturer,Professional,Bangalore,Tier 1,Beauty & Personal,2,3660.62,Easy Ship,439.27,0,5,150,594.27,106.97,3066.35,Debit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409630,25-10-2024 13:44,CUST-002143,1,AMZ-SEL-01934,Reseller,Professional,Lucknow,Tier 2,Automotive,1,9999,FBA,999.9,45,25,0,1069.9,192.58,8929.1,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409631,16-06-2024 16:00,CUST-000279,1,AMZ-SEL-01400,Distributor,Professional,Noida,Tier 1,Electronics,1,27947.72,Easy Ship,2235.82,0,5,65,2305.82,415.05,25641.9,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409632,12-07-2024 20:09,CUST-001842,1,AMZ-SEL-00086,Reseller,Professional,Vadodara,Tier 2,Fashion & Apparel,1,3920.73,FBA,588.11,55,5,0,648.11,116.66,3272.62,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409633,13-12-2024 10:14,CUST-002320,1,AMZ-SEL-01937,Reseller,Professional,Bangalore,Tier 1,Home & Kitchen,1,3630.16,FBA,363.02,45,12,0,420.02,75.6,3210.14,Credit Card,success,1,delivered,no,0,0,,0
AMZ-IN-409634,11-01-2024 11:50,CUST-003202,1,AMZ-SEL-01743,Distributor,Individual,Hyderabad,Tier 1,Automotive,1,5854.67,FBA,585.47,55,18,0,658.47,118.52,5196.2,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-409635,28-10-2024 17:52,CUST-004790,0,AMZ-SEL-00475,Reseller,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,2404.58,FBA,360.69,55,5,0,420.69,75.72,1983.89,Net Banking,success,12,returned,processed,2404.58,0,,0
AMZ-IN-409636,08-11-2024 08:48,CUST-000631,1,AMZ-SEL-01974,Reseller,Professional,Pune,Tier 1,Home & Kitchen,2,12112.75,Easy Ship,1211.28,0,8,120,1339.28,241.07,10773.47,Amazon Pay,success,7,delivered,no,0,0,,0
AMZ-IN-409637,09-12-2024 21:29,CUST-005943,1,AMZ-SEL-01891,Brand/Manufacturer,Individual,Bangalore,Tier 1,Toys & Baby,2,5428,FBA,651.36,110,18,0,779.36,140.28,4648.64,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409638,07-05-2024 09:22,CUST-001790,1,AMZ-SEL-00080,Brand/Manufacturer,Individual,Jaipur,Tier 2,Electronics,1,13597.98,FBA,1087.84,55,5,0,1147.84,206.61,12450.14,Amazon Pay,success,2,delivered,no,0,0,,0
AMZ-IN-409639,07-09-2024 21:23,CUST-001979,0,AMZ-SEL-01517,Reseller,Professional,Mysore,Tier 3,Electronics,1,39972.63,FBA,3197.81,65,5,0,3267.81,588.21,36704.82,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409640,20-08-2024 19:23,CUST-003082,0,AMZ-SEL-00566,Reseller,Professional,Mumbai,Tier 1,Grocery & Food,1,1481.47,Easy Ship,74.07,0,5,65,144.07,25.93,1337.4,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409641,05-07-2024 19:24,CUST-003187,0,AMZ-SEL-01646,Distributor,Professional,Delhi,Tier 1,Electronics,1,21336.97,Self Ship,1706.96,0,5,0,1711.96,308.15,19625.01,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409642,23-11-2024 18:20,CUST-002822,0,AMZ-SEL-01801,D2C Brand,Professional,Pune,Tier 1,Fashion & Apparel,1,1350.08,FBA,202.51,55,18,0,275.51,49.59,1074.57,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409643,05-04-2024 14:54,CUST-001371,1,AMZ-SEL-00527,Reseller,Professional,Coimbatore,Tier 2,Toys & Baby,1,1364.64,FBA,163.76,29,18,0,210.76,37.94,1153.88,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409644,09-05-2024 18:03,CUST-002627,0,AMZ-SEL-01388,Brand/Manufacturer,Professional,Delhi,Tier 1,Beauty & Personal,1,3226.22,FBA,387.15,55,18,0,460.15,82.83,2766.07,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409645,05-01-2024 18:27,CUST-000938,0,AMZ-SEL-00341,Reseller,Individual,Nagpur,Tier 2,Home & Kitchen,1,6510.5,Self Ship,651.05,0,2,0,653.05,117.55,5857.45,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-409646,27-12-2024 12:21,CUST-004197,0,AMZ-SEL-01524,Brand/Manufacturer,Professional,Bangalore,Tier 1,Beauty & Personal,1,299.41,FBA,35.93,65,18,0,118.93,21.41,180.48,UPI,success,5,delivered,processed,280.25,0,,0
AMZ-IN-409647,09-04-2024 13:00,CUST-004506,0,AMZ-SEL-00972,D2C Brand,Professional,Jaipur,Tier 2,Fashion & Apparel,1,1730.62,Easy Ship,259.59,0,8,40,307.59,55.37,1423.03,Credit Card,success,5,delivered,processed,1385.54,0,,0
AMZ-IN-409648,10-08-2024 15:26,CUST-004281,1,AMZ-SEL-01991,Distributor,Professional,Vadodara,Tier 2,Electronics,1,21636.44,Easy Ship,1730.92,0,8,60,1798.92,323.81,19837.52,Amazon Pay,success,7,delivered,no,0,0,promo_coupon_abuse,4280.3
AMZ-IN-409649,21-06-2024 21:25,CUST-001964,0,AMZ-SEL-01906,Brand/Manufacturer,Professional,Chennai,Tier 1,Sports & Outdoors,1,3138.95,FBA,282.51,45,12,0,339.51,61.11,2799.44,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-409650,24-08-2024 19:58,CUST-002772,0,AMZ-SEL-00706,D2C Brand,Individual,Pune,Tier 1,Electronics,2,128741.99,FBA,10299.36,90,25,0,10414.36,1874.58,118327.63,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409651,19-11-2024 13:34,CUST-001629,0,AMZ-SEL-00690,Brand/Manufacturer,Professional,Ahmedabad,Tier 2,Beauty & Personal,2,3043.95,Easy Ship,365.27,0,2,120,487.27,87.71,2556.68,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409652,13-01-2024 15:54,CUST-002197,1,AMZ-SEL-00161,Reseller,Professional,Mumbai,Tier 1,Home & Kitchen,1,2722.46,Easy Ship,272.25,0,8,60,340.25,61.24,2382.21,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409653,16-05-2024 13:59,CUST-004651,1,AMZ-SEL-01816,D2C Brand,Professional,Delhi,Tier 1,Fashion & Apparel,1,1479.32,Self Ship,221.9,0,2,0,223.9,40.3,1255.42,COD,success,4,delivered,no,0,0,,0
AMZ-IN-409654,28-12-2024 16:59,CUST-001885,0,AMZ-SEL-00734,Reseller,Individual,Surat,Tier 2,Fashion & Apparel,1,1398.63,Easy Ship,209.79,0,2,60,271.79,48.92,1126.84,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409655,01-11-2024 01:30,CUST-005050,0,AMZ-SEL-01968,Reseller,Professional,Nagpur,Tier 2,Electronics,3,160166.68,FBA,12813.33,105,18,0,12936.33,2328.54,147230.35,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409656,01-11-2024 20:11,CUST-001877,0,AMZ-SEL-00579,Reseller,Professional,Noida,Tier 1,Home & Kitchen,2,8942.01,Easy Ship,894.2,0,12,100,1006.2,181.12,7935.81,Amazon Pay,success,4,returned,processed,8942.01,0,,0
AMZ-IN-409657,25-11-2024 09:44,CUST-002060,0,AMZ-SEL-01747,Brand/Manufacturer,Professional,Vadodara,Tier 2,Electronics,1,33304,FBA,2664.32,45,25,0,2734.32,492.18,30569.68,COD,success,5,delivered,no,0,0,fake_invoice_gst_fraud,941.31
AMZ-IN-409658,17-03-2024 12:45,CUST-003438,1,AMZ-SEL-01371,D2C Brand,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,1997.27,FBA,299.59,45,12,0,356.59,64.19,1640.68,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409659,14-09-2024 03:02,CUST-000112,0,AMZ-SEL-01511,Distributor,Professional,Mumbai,Tier 1,Beauty & Personal,1,1095.9,FBA,131.51,65,5,0,201.51,36.27,894.39,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409660,04-11-2024 18:34,CUST-003921,0,AMZ-SEL-01982,Distributor,Individual,Mumbai,Tier 1,Home & Kitchen,1,5074.42,Self Ship,507.44,0,2,0,509.44,91.7,4564.98,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409661,11-08-2024 07:41,CUST-001214,0,AMZ-SEL-00027,Brand/Manufacturer,Professional,Pune,Tier 1,Toys & Baby,2,1816.71,FBA,218.01,110,18,0,346.01,62.28,1470.7,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-409662,17-09-2024 04:58,CUST-004262,1,AMZ-SEL-01032,Reseller,Professional,Pune,Tier 1,Toys & Baby,1,676.2,FBA,81.14,55,5,0,141.14,25.41,535.06,Debit Card,success,10,delayed,no,0,0,,0
AMZ-IN-409663,24-10-2024 10:11,CUST-003493,1,AMZ-SEL-01201,Distributor,Professional,Pune,Tier 1,Fashion & Apparel,1,1624.7,Easy Ship,243.7,0,8,65,316.7,57.01,1308,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409664,01-08-2024 15:36,CUST-005899,0,AMZ-SEL-00028,Reseller,Individual,Patna,Tier 3,Automotive,1,4062.3,Easy Ship,406.23,0,5,65,476.23,85.72,3586.07,UPI,success,4,delivered,processed,3170.09,0,,0
AMZ-IN-409665,09-04-2024 17:04,CUST-001467,0,AMZ-SEL-00359,D2C Brand,Professional,Ahmedabad,Tier 2,Fashion & Apparel,1,4758.12,Easy Ship,713.72,0,12,60,785.72,141.43,3972.4,UPI,success,5,delivered,no,0,0,return_abuse,4140.84
AMZ-IN-409666,24-01-2024 16:54,CUST-000717,0,AMZ-SEL-01983,Reseller,Professional,Gurgaon,Tier 1,Electronics,1,36243.48,Easy Ship,2899.48,0,2,60,2961.48,533.07,33282,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409667,22-11-2024 14:25,CUST-005246,0,AMZ-SEL-01454,Reseller,Professional,Delhi,Tier 1,Beauty & Personal,1,1278.4,Easy Ship,153.41,0,8,65,226.41,40.75,1051.99,Net Banking,success,10,delivered,no,0,0,,0
AMZ-IN-409668,01-02-2024 09:23,CUST-002676,0,AMZ-SEL-00499,D2C Brand,Individual,Delhi,Tier 1,Electronics,3,86113.89,FBA,6889.11,105,25,0,7019.11,1263.44,79094.78,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409669,03-11-2024 17:09,CUST-005094,0,AMZ-SEL-00002,D2C Brand,Professional,Mumbai,Tier 1,Fashion & Apparel,3,4270.97,FBA,640.65,165,8,0,813.65,146.46,3457.32,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-409670,12-10-2024 14:58,CUST-003508,1,AMZ-SEL-01350,Brand/Manufacturer,Professional,Nagpur,Tier 2,Electronics,1,89999,FBA,7199.92,55,18,0,7272.92,1309.13,82726.08,Credit Card,success,5,delivered,no,0,0,promo_coupon_abuse,14999.01
AMZ-IN-409671,12-12-2024 09:49,CUST-003642,1,AMZ-SEL-01245,Distributor,Professional,Chandigarh,Tier 2,Home & Kitchen,1,14999,FBA,1499.9,65,18,0,1582.9,284.92,13416.1,Credit Card,success,4,delivered,no,0,0,return_abuse,14527.34
AMZ-IN-409672,17-11-2024 12:59,CUST-001387,0,AMZ-SEL-01586,Brand/Manufacturer,Professional,Mumbai,Tier 1,Home & Kitchen,1,5777.47,FBA,577.75,35,8,0,620.75,111.74,5156.72,UPI,success,5,returned,processed,5777.47,0,,0
AMZ-IN-409673,04-08-2024 03:40,CUST-000481,1,AMZ-SEL-01290,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Electronics,1,30177.35,FBA,2414.19,80,5,0,2499.19,449.85,27678.16,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409674,13-02-2024 11:56,CUST-000030,1,AMZ-SEL-00851,Brand/Manufacturer,Professional,Bangalore,Tier 1,Electronics,1,25050.53,Easy Ship,2004.04,0,5,75,2084.04,375.13,22966.49,Credit Card,success,2,delivered,no,0,0,,0
AMZ-IN-409675,18-03-2024 16:12,CUST-003853,0,AMZ-SEL-01944,Distributor,Professional,Nagpur,Tier 2,Sports & Outdoors,1,1836.78,Easy Ship,165.31,0,12,60,237.31,42.72,0,Credit Card,failed,3,delivered,no,0,0,,0
AMZ-IN-409676,19-11-2024 16:26,CUST-004626,0,AMZ-SEL-01586,Brand/Manufacturer,Professional,Mumbai,Tier 1,Books & Media,1,791.44,Self Ship,31.66,0,2,0,33.66,6.06,757.78,COD,success,7,delivered,no,0,0,,0
AMZ-IN-409677,28-04-2024 08:02,CUST-005061,0,AMZ-SEL-00460,Brand/Manufacturer,Professional,Mumbai,Tier 1,Beauty & Personal,1,993,Easy Ship,119.16,0,5,40,164.16,29.55,828.84,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-409678,05-11-2024 05:13,CUST-005289,1,AMZ-SEL-00752,D2C Brand,Professional,Mumbai,Tier 1,Fashion & Apparel,1,1488.12,FBA,223.22,35,8,0,266.22,47.92,1221.9,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409679,16-02-2024 01:04,CUST-002482,0,AMZ-SEL-01098,Brand/Manufacturer,Professional,Surat,Tier 2,Home & Kitchen,2,6995.17,Self Ship,699.52,0,2,0,701.52,126.27,6293.65,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409680,18-04-2024 21:52,CUST-006000,1,AMZ-SEL-01445,D2C Brand,Individual,Jaipur,Tier 2,Fashion & Apparel,1,1174.58,FBA,176.19,55,5,0,236.19,42.51,938.39,Net Banking,success,5,delayed,no,0,0,,0
AMZ-IN-409681,21-04-2024 01:14,CUST-004903,0,AMZ-SEL-00596,Reseller,Individual,Ahmedabad,Tier 2,Electronics,1,18334.81,Self Ship,1466.78,0,5,0,1471.78,264.92,16863.03,COD,success,12,delivered,no,0,0,,0
AMZ-IN-409682,15-12-2024 09:16,CUST-004173,0,AMZ-SEL-01554,D2C Brand,Professional,Hyderabad,Tier 1,Home & Kitchen,1,3040.37,FBA,304.04,35,5,0,344.04,61.93,2696.33,Debit Card,success,4,returned,processed,3040.37,0,,0
AMZ-IN-409683,22-11-2024 09:25,CUST-004887,0,AMZ-SEL-01260,Reseller,Individual,Chandigarh,Tier 2,Electronics,1,19814.25,Self Ship,1585.14,0,8,0,1593.14,286.77,18221.11,Credit Card,success,10,delivered,no,0,0,return_abuse,19398.8
AMZ-IN-409684,07-03-2024 12:42,CUST-005279,1,AMZ-SEL-00465,D2C Brand,Professional,Mumbai,Tier 1,Books & Media,1,732,Easy Ship,29.28,0,2,60,91.28,16.43,640.72,UPI,success,7,rto,processed,732,0,,0
AMZ-IN-409685,01-06-2024 19:09,CUST-005941,0,AMZ-SEL-01374,Reseller,Professional,Mysore,Tier 3,Toys & Baby,1,1828.35,Easy Ship,219.4,0,8,65,292.4,52.63,1535.95,COD,success,4,delivered,no,0,0,,0
AMZ-IN-409686,15-10-2024 12:28,CUST-003882,0,AMZ-SEL-00568,Reseller,Professional,Pune,Tier 1,Fashion & Apparel,1,920.09,Easy Ship,138.01,0,5,40,183.01,32.94,0,Net Banking,failed,10,delivered,no,0,0,,0
AMZ-IN-409687,15-12-2024 02:01,CUST-001818,0,AMZ-SEL-01924,Reseller,Professional,Gurgaon,Tier 1,Toys & Baby,1,3736.67,FBA,448.4,29,8,0,485.4,87.37,3251.27,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409688,01-11-2024 07:03,CUST-000110,0,AMZ-SEL-00116,D2C Brand,Professional,Kochi,Tier 2,Electronics,2,33629.06,FBA,2690.32,110,12,0,2812.32,506.22,30816.74,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-409689,09-04-2024 11:28,CUST-005302,0,AMZ-SEL-01226,Reseller,Individual,Delhi,Tier 1,Beauty & Personal,1,608.66,Easy Ship,73.04,0,12,75,160.04,28.81,448.62,Debit Card,success,10,delivered,no,0,0,,0
AMZ-IN-409690,20-12-2024 13:41,CUST-000038,0,AMZ-SEL-01395,Reseller,Individual,Chennai,Tier 1,Electronics,1,89999,Easy Ship,7199.92,0,2,65,7266.92,1308.05,82732.08,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-409691,07-03-2024 17:32,CUST-000663,0,AMZ-SEL-00023,Reseller,Individual,Bangalore,Tier 1,Electronics,1,8165.11,Easy Ship,653.21,0,2,65,720.21,129.64,7444.9,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-409692,22-11-2024 15:02,CUST-003737,0,AMZ-SEL-00536,D2C Brand,Individual,Noida,Tier 1,Toys & Baby,2,9892.5,Easy Ship,1187.1,0,5,120,1312.1,236.18,8580.4,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409693,10-05-2024 19:15,CUST-001595,1,AMZ-SEL-00074,Distributor,Individual,Lucknow,Tier 2,Fashion & Apparel,1,1979.03,Self Ship,296.85,0,2,0,298.85,53.79,1680.18,COD,success,4,delivered,processed,1835.42,0,,0
AMZ-IN-409694,23-12-2024 15:01,CUST-003504,1,AMZ-SEL-00734,Reseller,Individual,Vadodara,Tier 2,Home & Kitchen,2,16181.04,Easy Ship,1618.1,0,2,120,1740.1,313.22,14440.94,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409695,16-12-2024 14:00,CUST-004810,1,AMZ-SEL-01205,Reseller,Professional,Lucknow,Tier 2,Beauty & Personal,1,1367.02,FBA,164.04,65,12,0,241.04,43.39,1125.98,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-409696,22-07-2024 15:46,CUST-005595,1,AMZ-SEL-00502,Reseller,Individual,Bangalore,Tier 1,Beauty & Personal,1,1619.2,FBA,194.3,29,5,0,228.3,41.09,1390.9,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-409697,06-03-2024 20:58,CUST-002949,0,AMZ-SEL-01419,Reseller,Professional,Chennai,Tier 1,Beauty & Personal,1,836.56,Self Ship,100.39,0,5,0,105.39,18.97,731.17,Net Banking,success,7,delivered,no,0,0,,0
AMZ-IN-409698,22-08-2024 17:59,CUST-002913,1,AMZ-SEL-00737,Reseller,Individual,Lucknow,Tier 2,Fashion & Apparel,1,1211.66,FBA,181.75,45,5,0,231.75,41.72,979.91,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409699,28-03-2024 21:56,CUST-003091,1,AMZ-SEL-00078,Brand/Manufacturer,Professional,Kolkata,Tier 1,Automotive,1,4165.16,FBA,416.52,65,18,0,499.52,89.91,3665.64,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-409700,27-04-2024 12:29,CUST-002243,0,AMZ-SEL-01342,Reseller,Professional,Kolkata,Tier 1,Home & Kitchen,1,13635.23,Easy Ship,1363.52,0,8,50,1421.52,255.87,12213.71,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409701,18-03-2024 09:21,CUST-003987,0,AMZ-SEL-01470,Distributor,Professional,Kolkata,Tier 1,Beauty & Personal,1,3091.97,Easy Ship,371.04,0,5,60,436.04,78.49,2655.93,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409702,12-08-2024 14:50,CUST-001258,0,AMZ-SEL-00606,Reseller,Professional,Hyderabad,Tier 1,Beauty & Personal,1,1296.17,Easy Ship,155.54,0,12,75,242.54,43.66,1053.63,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409703,04-12-2024 09:25,CUST-002028,1,AMZ-SEL-00857,Brand/Manufacturer,Professional,Vadodara,Tier 2,Electronics,1,16943.56,FBA,1355.48,55,5,0,1415.48,254.79,15528.08,UPI,success,1,delivered,no,0,0,,0
AMZ-IN-409704,21-01-2024 15:07,CUST-000933,0,AMZ-SEL-00765,Brand/Manufacturer,Professional,Noida,Tier 1,Books & Media,1,764.45,FBA,30.58,35,18,0,83.58,15.04,680.87,UPI,success,7,delivered,no,0,0,return_abuse,721.89
AMZ-IN-409705,25-12-2024 11:56,CUST-005620,1,AMZ-SEL-01862,Distributor,Professional,Surat,Tier 2,Grocery & Food,1,1596.46,FBA,79.82,65,8,0,152.82,27.51,1443.64,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-409706,13-05-2024 20:40,CUST-004103,1,AMZ-SEL-00820,Reseller,Professional,Patna,Tier 3,Books & Media,1,1999,FBA,79.96,80,25,0,184.96,33.29,1814.04,COD,success,2,delivered,processed,1886.2,0,,0
AMZ-IN-409707,07-01-2024 14:54,CUST-000208,0,AMZ-SEL-00630,Reseller,Professional,Mumbai,Tier 1,Beauty & Personal,1,1856.03,Easy Ship,222.72,0,8,60,290.72,52.33,0,UPI,failed,2,delivered,no,0,0,,0
AMZ-IN-409708,07-11-2024 10:44,CUST-001042,0,AMZ-SEL-00498,Brand/Manufacturer,Individual,Bangalore,Tier 1,Electronics,1,43119.49,FBA,3449.56,65,5,0,3519.56,633.52,0,Debit Card,failed,5,delivered,no,0,0,,0
AMZ-IN-409709,05-09-2024 17:24,CUST-002655,1,AMZ-SEL-01916,Distributor,Professional,Hyderabad,Tier 1,Beauty & Personal,1,1475.67,FBA,177.08,65,8,0,250.08,45.01,1225.59,Credit Card,success,1,delivered,no,0,0,,0
AMZ-IN-409710,01-08-2024 12:25,CUST-002335,1,AMZ-SEL-00150,Reseller,Individual,Kolkata,Tier 1,Toys & Baby,1,518.62,Easy Ship,62.23,0,12,50,124.23,22.36,394.39,Net Banking,success,10,rto,processed,518.62,0,,0
AMZ-IN-409711,19-09-2024 12:16,CUST-001601,1,AMZ-SEL-00264,Reseller,Professional,Delhi,Tier 1,Books & Media,1,531.79,Easy Ship,21.27,0,2,40,63.27,11.39,468.52,Net Banking,success,12,delivered,no,0,0,,0
AMZ-IN-409712,11-08-2024 14:22,CUST-000723,1,AMZ-SEL-00706,D2C Brand,Individual,Gurgaon,Tier 1,Sports & Outdoors,1,1939.66,FBA,174.57,65,8,0,247.57,44.56,1692.09,Debit Card,success,1,delivered,no,0,0,,0
AMZ-IN-409713,10-08-2024 20:21,CUST-003694,0,AMZ-SEL-01245,Distributor,Professional,Hyderabad,Tier 1,Electronics,1,31856.33,Easy Ship,2548.51,0,8,60,2616.51,470.97,29239.82,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-409714,06-12-2024 08:30,CUST-005527,0,AMZ-SEL-01266,Brand/Manufacturer,Professional,Mumbai,Tier 1,Electronics,1,12127.1,Self Ship,970.17,0,5,0,975.17,175.53,11151.93,Net Banking,success,4,delivered,no,0,0,,0
AMZ-IN-409715,08-05-2024 21:59,CUST-005134,1,AMZ-SEL-00834,Brand/Manufacturer,Professional,Lucknow,Tier 2,Electronics,1,21802.16,FBA,1744.17,55,18,0,1817.17,327.09,19984.99,UPI,success,7,delayed,no,0,0,referral_fee_miscalculation,284.78
AMZ-IN-409716,14-01-2024 12:57,CUST-004734,0,AMZ-SEL-01545,D2C Brand,Individual,Coimbatore,Tier 2,Electronics,2,70962.08,FBA,5676.97,110,8,0,5794.97,1043.09,65167.11,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-409717,19-05-2024 07:53,CUST-002685,0,AMZ-SEL-01466,Brand/Manufacturer,Professional,Surat,Tier 2,Beauty & Personal,2,3045.45,FBA,365.45,58,5,0,428.45,77.12,2617,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-409718,22-12-2024 17:11,CUST-000716,1,AMZ-SEL-01154,Distributor,Professional,Bhopal,Tier 3,Electronics,1,89999,Easy Ship,7199.92,0,2,75,7276.92,1309.85,82722.08,UPI,success,12,delivered,no,0,0,,0
AMZ-IN-409719,18-08-2024 03:00,CUST-005347,0,AMZ-SEL-01877,Reseller,Professional,Mumbai,Tier 1,Fashion & Apparel,1,3786.84,FBA,568.03,35,8,0,611.03,109.99,3175.81,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-409720,14-06-2024 11:21,CUST-003012,0,AMZ-SEL-01276,Brand/Manufacturer,Individual,Hyderabad,Tier 1,Automotive,3,29997,FBA,2999.7,135,12,0,3146.7,566.41,26850.3,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-409721,21-12-2024 07:08,CUST-003867,1,AMZ-SEL-00133,Brand/Manufacturer,Professional,Visakhapatnam,Tier 3,Books & Media,1,582.71,Easy Ship,23.31,0,8,75,106.31,19.14,476.4,Amazon Pay,success,5,delivered,no,0,0,,0
